Sample	Filename	File type	Encoding	Total Sequences	Total Bases	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	median_sequence_length	basic_statistics	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
SRR6444619_1	SRR6444619_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	38401.0	9.6 Mbp	0.0	249-251	49.0	2.645764433217885	250.99401057264134	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444619_2	SRR6444619_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	38401.0	9.6 Mbp	0.0	246-251	49.0	8.26801385380589	250.2515038670868	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444620_1	SRR6444620_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	22567.0	5.6 Mbp	0.0	248-251	50.0	4.351486684096247	250.99441662604687	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444620_2	SRR6444620_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	22567.0	5.6 Mbp	0.0	245-251	51.0	13.355784995790312	250.10967341693623	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444621_1	SRR6444621_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	32107.0	8 Mbp	0.0	248-251	51.0	4.699909677017473	250.9913414520198	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444621_2	SRR6444621_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	32107.0	8 Mbp	0.0	247-251	51.0	11.673466845236241	250.76942722770735	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444622_1	SRR6444622_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	10088.0	2.5 Mbp	0.0	248-251	50.0	3.766851704996035	249.98542823156225	250	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444622_2	SRR6444622_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	10088.0	2.5 Mbp	0.0	248-251	50.0	9.82355273592387	250.9844369547978	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444623_1	SRR6444623_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	22477.0	5.6 Mbp	0.0	248-251	50.0	4.689237887618455	250.99172487431596	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444623_2	SRR6444623_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	22477.0	5.6 Mbp	0.0	245-251	51.0	12.97771054856075	250.12087912087912	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444624_1	SRR6444624_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	32539.0	8.1 Mbp	0.0	248-251	51.0	4.407019269184671	250.9941608531301	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444624_2	SRR6444624_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	32539.0	8.1 Mbp	0.0	195-251	52.0	14.484157472571377	249.8864132272043	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444625_1	SRR6444625_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	82726.0	20.7 Mbp	0.0	248-251	52.0	3.0111452264100764	250.9941493605396	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444625_2	SRR6444625_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	82726.0	20.6 Mbp	0.0	244-251	53.0	10.219278098783938	250.12314145492348	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444626_1	SRR6444626_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	18399.0	4.6 Mbp	0.0	248-251	49.0	2.549051578890157	250.9948366759063	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444626_2	SRR6444626_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	18399.0	4.6 Mbp	0.0	248-251	49.0	9.755964998097722	250.06886243817598	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444627_1	SRR6444627_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	11975.0	3 Mbp	0.0	248-251	50.0	5.862212943632568	250.9939039665971	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444627_2	SRR6444627_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	11975.0	2.9 Mbp	0.0	245-251	50.0	16.776617954070982	250.11933194154489	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444628_1	SRR6444628_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	40175.0	10 Mbp	0.0	248-251	50.0	3.1835718730553824	250.995843186061	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444628_2	SRR6444628_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	40175.0	10 Mbp	0.0	246-251	51.0	8.457996266334785	250.11208462974486	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444629_1	SRR6444629_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	34013.0	8.5 Mbp	0.0	248-251	52.0	2.0198159527239588	250.0334871960721	250	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444629_2	SRR6444629_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	34013.0	8.5 Mbp	0.0	248-251	52.0	6.012407020844971	250.9850351336254	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444630_1	SRR6444630_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	27053.0	6.7 Mbp	0.0	248-251	48.0	2.232654419103242	250.99512068901785	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444630_2	SRR6444630_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	27053.0	6.7 Mbp	0.0	245-251	48.0	6.579676930469819	250.1015044542195	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444631_1	SRR6444631_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	19128.0	4.8 Mbp	0.0	248-251	51.0	3.6804684232538687	250.99456294437474	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444631_2	SRR6444631_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	19128.0	4.7 Mbp	0.0	141-251	51.0	12.526139690506064	250.95702634880803	251	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444632_1	SRR6444632_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33991.0	8.5 Mbp	0.0	248-251	50.0	3.4597393427672034	250.98952663940454	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444632_2	SRR6444632_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33991.0	8.5 Mbp	0.0	245-251	51.0	11.894324968373981	250.10470418640227	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444633_1	SRR6444633_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	21615.0	5.4 Mbp	0.0	248-251	48.0	2.6601896830904463	250.9888503354152	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444633_2	SRR6444633_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	21615.0	5.4 Mbp	0.0	246-251	48.0	8.725422160536663	250.75438352995604	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444634_1	SRR6444634_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33269.0	8.3 Mbp	0.0	248-251	49.0	3.065917220235054	250.9760738224774	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444634_2	SRR6444634_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33269.0	8.3 Mbp	0.0	246-251	49.0	8.981333974570923	250.38645585980944	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444635_1	SRR6444635_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	22337.0	5.5 Mbp	0.0	248-251	52.0	2.820432466311501	249.9738102699557	250	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444635_2	SRR6444635_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	22337.0	5.6 Mbp	0.0	247-251	53.0	7.431615704884273	250.98549491874468	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444636_1	SRR6444636_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33115.0	8.3 Mbp	0.0	248-251	53.0	3.542201419296391	250.99447380341235	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444636_2	SRR6444636_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33115.0	8.2 Mbp	0.0	246-251	54.0	10.677940510342745	250.36192057979767	250	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444637_1	SRR6444637_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	25280.0	6.3 Mbp	0.0	248-251	51.0	4.161392405063291	249.96408227848102	250	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444637_2	SRR6444637_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	25280.0	6.3 Mbp	0.0	248-251	52.0	11.566455696202532	250.97432753164557	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444638_1	SRR6444638_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	52275.0	13.1 Mbp	0.0	248-251	50.0	2.8311812529890004	250.99479674796748	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444638_2	SRR6444638_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	52275.0	13 Mbp	0.0	244-251	51.0	13.034911525585843	250.13618364418937	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444639_1	SRR6444639_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	23281.0	5.8 Mbp	0.0	248-251	49.0	3.363257592027834	250.99540397749237	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444639_2	SRR6444639_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	23281.0	5.8 Mbp	0.0	242-251	50.0	12.211674756238994	250.08414587002275	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444640_1	SRR6444640_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	15668.0	3.9 Mbp	0.0	192-251	48.0	3.1720704620883327	249.99540464641308	250	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444640_2	SRR6444640_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	15668.0	3.9 Mbp	0.0	245-251	49.0	9.739596630074036	250.0839928516722	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444641_1	SRR6444641_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	32253.0	8 Mbp	0.0	248-251	51.0	2.1207329550739464	250.99482218708337	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444641_2	SRR6444641_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	32253.0	8 Mbp	0.0	244-251	51.0	9.264254487954608	250.31823396273214	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444642_1	SRR6444642_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	48282.0	12.1 Mbp	0.0	248-251	50.0	3.274512240586554	250.9890435358933	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444642_2	SRR6444642_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	48282.0	12.1 Mbp	0.0	247-251	51.0	8.649186032061639	250.78099498778013	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444643_1	SRR6444643_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33291.0	8.3 Mbp	0.0	248-251	52.0	3.8268601123426755	250.9910786699108	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444643_2	SRR6444643_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33291.0	8.3 Mbp	0.0	241-251	53.0	11.579706226908174	250.15619837193236	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444644_1	SRR6444644_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	70163.0	17.6 Mbp	0.0	248-251	51.0	2.65239513703804	250.99176203982157	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444644_2	SRR6444644_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	70163.0	17.5 Mbp	0.0	242-251	51.0	10.304576486182176	250.09661787551843	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444645_1	SRR6444645_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	25236.0	6.3 Mbp	0.0	248-251	49.0	3.6297352987795213	250.99274845458868	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444645_2	SRR6444645_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	25236.0	6.3 Mbp	0.0	35-251	50.0	9.32398161356792	250.77167538437152	251	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444646_1	SRR6444646_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	22002.0	5.5 Mbp	0.0	248-251	50.0	4.031451686210344	250.9889100990819	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444646_2	SRR6444646_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	22002.0	5.5 Mbp	0.0	245-251	51.0	12.53522407053904	250.15980365421325	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444647_1	SRR6444647_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	40495.0	10.1 Mbp	0.0	248-251	50.0	3.1584146190887763	250.9937276206939	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444647_2	SRR6444647_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	40495.0	10.1 Mbp	0.0	246-251	51.0	9.460427213236201	250.09430793925176	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444648_1	SRR6444648_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	28578.0	7.1 Mbp	0.0	248-251	52.0	3.775631604730912	250.9932815452446	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444648_2	SRR6444648_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	28578.0	7.1 Mbp	0.0	246-251	52.0	9.244873679053818	250.1200923787529	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444649_1	SRR6444649_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	36348.0	9.1 Mbp	0.0	248-251	48.0	2.5008253549026085	250.99625839110817	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444649_2	SRR6444649_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	36348.0	9 Mbp	0.0	245-251	49.0	7.150324639595026	250.08712996588534	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444650_1	SRR6444650_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	6305.0	1.5 Mbp	0.0	249-251	49.0	4.694686756542427	250.99555908009515	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444650_2	SRR6444650_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	6305.0	1.5 Mbp	0.0	245-251	50.0	13.22759714512292	250.0637589214909	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444651_1	SRR6444651_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	57586.0	14.4 Mbp	0.0	248-251	49.0	2.908693085124857	250.9861771958462	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444651_2	SRR6444651_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	57586.0	14.4 Mbp	0.0	246-251	49.0	7.889070260132672	250.29729448129754	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444652_1	SRR6444652_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	74984.0	18.8 Mbp	0.0	248-251	50.0	3.6807852341832925	250.98937106582738	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444652_2	SRR6444652_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	74984.0	18.7 Mbp	0.0	244-251	50.0	12.678704790355274	250.1097300757495	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444653_1	SRR6444653_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	15896.0	3.9 Mbp	0.0	249-251	52.0	4.925767488676397	250.99169602415702	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444653_2	SRR6444653_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	15896.0	3.9 Mbp	0.0	248-251	52.0	9.788626069451434	250.84065173628585	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444654_1	SRR6444654_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	35869.0	9 Mbp	0.0	248-251	50.0	3.6995734478240263	250.99512113524213	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444654_2	SRR6444654_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	35869.0	8.9 Mbp	0.0	246-251	51.0	9.487301012015948	250.13334634363935	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444655_1	SRR6444655_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33478.0	8.4 Mbp	0.0	248-251	52.0	4.402891451102216	250.99223370571718	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444655_2	SRR6444655_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33478.0	8.3 Mbp	0.0	245-251	53.0	12.682955971085489	250.10523328753212	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444656_1	SRR6444656_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	19105.0	4.7 Mbp	0.0	248-251	50.0	3.365611096571578	250.001779638838	250	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444656_2	SRR6444656_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	19105.0	4.7 Mbp	0.0	248-251	50.0	7.364564250196285	250.98618162784612	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444657_1	SRR6444657_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	16820.0	4.2 Mbp	0.0	248-251	52.0	2.1462544589774075	249.97080856123662	250	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444657_2	SRR6444657_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	16820.0	4.2 Mbp	0.0	248-251	52.0	9.096313912009514	250.98293697978596	251	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444658_1	SRR6444658_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	29290.0	7.3 Mbp	0.0	248-251	51.0	4.407647661317856	250.9934790030727	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444658_2	SRR6444658_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	29290.0	7.3 Mbp	0.0	246-251	52.0	10.129737111642198	250.13499487879824	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444659_1	SRR6444659_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	35864.0	9 Mbp	0.0	248-251	49.0	2.8803256747713584	250.9943676109748	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444659_2	SRR6444659_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	35864.0	8.9 Mbp	0.0	246-251	50.0	7.913227749275039	250.1018570153915	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444660_1	SRR6444660_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	36615.0	9.1 Mbp	0.0	248-251	49.0	2.777550184350676	250.99221630479312	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444660_2	SRR6444660_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	36615.0	9.1 Mbp	0.0	246-251	50.0	8.690427420456096	250.20475215075788	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444661_1	SRR6444661_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	76154.0	19.1 Mbp	0.0	248-251	51.0	3.7752448984951545	250.99269900464847	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444661_2	SRR6444661_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	76154.0	19 Mbp	0.0	244-251	51.0	11.413714315728656	250.11893006276756	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444662_1	SRR6444662_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	12371.0	3 Mbp	0.0	248-251	50.0	4.470131759760731	249.97542640045268	250	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444662_2	SRR6444662_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	12371.0	3.1 Mbp	0.0	248-251	51.0	12.286799773664214	250.97898310565031	251	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444663_1	SRR6444663_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	32210.0	8 Mbp	0.0	248-251	51.0	2.1763427506985407	250.01993169823035	250	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444663_2	SRR6444663_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	32210.0	8 Mbp	0.0	248-251	52.0	6.268239677118907	250.98804719031358	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444664_1	SRR6444664_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	28331.0	7.1 Mbp	0.0	248-251	51.0	4.959231936747733	250.99399950584166	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444664_2	SRR6444664_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	28331.0	7 Mbp	0.0	247-251	51.0	12.54456249338181	250.14270586989517	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444665_1	SRR6444665_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	14381.0	3.5 Mbp	0.0	248-251	48.0	3.226479382518601	249.99033446909115	250	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444665_2	SRR6444665_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	14381.0	3.6 Mbp	0.0	248-251	49.0	8.650302482442111	250.98720534037966	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444666_1	SRR6444666_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	13595.0	3.4 Mbp	0.0	248-251	50.0	3.7587348289812432	250.99176167708717	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444666_2	SRR6444666_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	13595.0	3.4 Mbp	0.0	246-251	50.0	12.423685178374402	250.09429937477015	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444667_1	SRR6444667_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	19344.0	4.8 Mbp	0.0	248-251	50.0	3.840984284532672	249.94644334160463	250	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444667_2	SRR6444667_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	19344.0	4.8 Mbp	0.0	248-251	51.0	10.483870967741936	250.98294044665013	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444668_1	SRR6444668_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	32714.0	8.2 Mbp	0.0	248-251	49.0	3.120987956226692	250.99177722076175	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444668_2	SRR6444668_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	32714.0	8.1 Mbp	0.0	246-251	49.0	9.818426361802286	250.29008986978053	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444669_1	SRR6444669_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	12789.0	3.1 Mbp	0.0	248-251	49.0	3.792321526311674	249.93775901165063	250	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444669_2	SRR6444669_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	12789.0	3.2 Mbp	0.0	248-251	50.0	8.655876143560873	250.9849870982876	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444670_1	SRR6444670_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	31590.0	7.8 Mbp	0.0	248-251	50.0	2.9123140234251346	249.97936055713834	250	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444670_2	SRR6444670_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	31590.0	7.9 Mbp	0.0	248-251	51.0	6.945235834124723	250.98740107628996	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444671_1	SRR6444671_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	43954.0	11 Mbp	0.0	248-251	50.0	3.3148291395549894	250.99196887655276	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6444671_2	SRR6444671_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	43954.0	10.9 Mbp	0.0	245-251	50.0	10.385857942394322	250.10642944896938	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
