Sample	percent_duplicates	percent_gc	avg_sequence_length	median_sequence_length	percent_fails	total_sequences
SRR6444758_2	90.52215884159719	52.0	250.98623299692846	251	40.0	18232.0
SRR6444759_1	96.49338864402385	52.0	250.99578688099558	251	40.0	30856.0
SRR6444759_2	91.42468239564428	53.0	250.15180191858957	250	50.0	30856.0
SRR6444760_1	95.4193009662412	52.0	250.96776213765955	251	30.0	33532.0
SRR6444760_2	86.03125372778241	52.0	250.74761421925325	251	50.0	33532.0
SRR6444761_1	97.1867434677352	52.0	250.9946155772602	251	40.0	23958.0
SRR6444761_2	90.62108690207864	53.0	250.11269722013523	250	50.0	23958.0
SRR6444762_1	96.41686761887095	52.0	250.99480615841216	251	40.0	32346.0
SRR6444762_2	91.94027082173994	53.0	250.15804117974403	250	50.0	32346.0
SRR6444763_1	95.19203251101825	51.0	250.99301699959935	251	40.0	17471.0
SRR6444763_2	83.32093182988953	51.0	250.72142407418008	251	50.0	17471.0
SRR6444764_1	96.51782593498777	50.0	250.98894617266689	251	40.0	45776.0
SRR6444764_2	91.76205872072703	50.0	250.80810905277875	251	40.0	45776.0
SRR6444765_1	97.33015793431937	49.0	249.94190273251442	250	40.0	15956.0
SRR6444765_2	92.18475808473302	49.0	250.98690147906743	251	40.0	15956.0
SRR6444766_1	96.649059556748	50.0	250.99142002738884	251	40.0	35781.0
SRR6444766_2	89.7683127917051	51.0	250.26715295827395	250	50.0	35781.0
SRR6444767_1	96.5177815410669	52.0	250.99386113463166	251	40.0	9448.0
SRR6444767_2	88.08213378492803	52.0	250.95533446232008	251	50.0	9448.0
SRR6444768_1	96.49985742800114	51.0	250.00570287995438	250	40.0	14028.0
SRR6444768_2	91.64528086683775	52.0	250.9870259481038	251	40.0	14028.0
SRR6444769_1	96.84438507003482	50.0	250.99384665209294	251	40.0	49404.0
SRR6444769_2	91.17075540442069	50.0	250.11258197716785	250	50.0	49404.0
SRR6444770_1	94.19612572548428	51.0	250.96423456697067	251	40.0	26534.0
SRR6444770_2	88.20004522499434	52.0	250.8025928996759	251	40.0	26534.0
SRR6444771_1	95.00678649282277	51.0	250.97199029325876	251	40.0	24313.0
SRR6444771_2	86.28305844609879	52.0	250.92752848270473	251	50.0	24313.0
SRR6444772_1	94.72321474807104	52.0	250.99383770907772	251	40.0	19311.0
SRR6444772_2	88.11558179276061	53.0	250.16772823779192	250	50.0	19311.0
SRR6444773_1	94.56476591704741	52.0	249.95330208271525	250	40.0	16853.0
SRR6444773_2	86.99934729721711	52.0	250.9806562629799	251	50.0	16853.0
SRR6444774_1	97.50141429379596	50.0	250.99415425231	251	40.0	53030.0
SRR6444774_2	90.71846124835	50.0	250.95561003205734	251	50.0	53030.0
SRR6444775_1	97.00087464898955	50.0	250.99360125212908	251	40.0	43446.0
SRR6444775_2	90.25456889011647	50.0	250.27256824563827	250	50.0	43446.0
SRR6444776_1	95.41973039215686	52.0	249.94355085784315	250	40.0	13056.0
SRR6444776_2	91.0922181372549	52.0	250.98690257352942	251	40.0	13056.0
SRR6444777_1	96.52331464515247	50.0	250.99569260221523	251	40.0	29252.0
SRR6444777_2	91.43306440585259	50.0	250.0561670996855	250	50.0	29252.0
SRR6444778_1	96.03927085882066	51.0	250.99070222657207	251	40.0	32696.0
SRR6444778_2	88.58270124785906	51.0	250.94081844873992	251	50.0	32696.0
SRR6444779_1	96.42230364235353	50.0	250.9927337664337	251	40.0	32479.0
SRR6444779_2	88.19852827981157	50.0	250.11185689214568	250	50.0	32479.0
SRR6444780_1	96.82620072592218	50.0	249.9720182324639	250	40.0	23694.0
SRR6444780_2	91.69832024985229	51.0	250.98712754283784	251	40.0	23694.0
SRR6444781_1	96.2505249265103	50.0	250.9900713900054	251	40.0	33338.0
SRR6444781_2	90.39234507168996	50.0	250.77179194912713	251	40.0	33338.0
SRR6444782_1	95.30851241443462	51.0	250.99141364753024	251	40.0	41927.0
SRR6444782_2	80.8428936007823	51.0	250.13113268299665	250	50.0	41927.0
SRR6444783_1	97.52224948996187	51.0	250.08030513586235	250	40.0	33821.0
SRR6444783_2	93.88249903905857	52.0	250.98305786345762	251	40.0	33821.0
SRR6444784_1	96.77821811243211	48.0	250.9951563188023	251	40.0	13626.0
SRR6444784_2	88.85219433436077	49.0	250.05606927931896	250	50.0	13626.0
SRR6444785_1	97.19299276938452	49.0	250.99370995238374	251	40.0	34022.0
SRR6444785_2	90.18576215390041	49.0	250.09264593498324	250	50.0	34022.0
SRR6444786_1	97.89113817078324	48.0	250.99104982138056	251	40.0	26033.0
SRR6444786_2	91.86801367495103	49.0	250.94445511466216	251	50.0	26033.0
SRR6444787_1	97.39183134564188	48.0	250.99216467176035	251	40.0	46201.0
SRR6444787_2	87.63663124174802	49.0	250.1231791519664	250	50.0	46201.0
SRR6444788_1	95.95871864302866	51.0	249.9453839472743	250	40.0	19573.0
SRR6444788_2	90.47156797629387	52.0	250.98697184897563	251	40.0	19573.0
SRR6444789_1	95.43444208974478	49.0	250.99170736201972	251	40.0	21706.0
SRR6444789_2	88.21524002579932	50.0	250.10393439601953	250	50.0	21706.0
SRR6444790_1	94.04475913516248	51.0	250.98508028827916	251	40.0	15818.0
SRR6444790_2	84.8084460740928	52.0	250.10816790997598	250	50.0	15818.0
SRR6444791_1	96.06872881177486	51.0	250.98905055694763	251	40.0	47491.0
SRR6444791_2	90.54347139458002	52.0	250.7586911204228	251	40.0	47491.0
SRR6444792_1	96.8984286741296	49.0	250.00277292800658	250	40.0	9737.0
SRR6444792_2	92.08175002567526	50.0	250.9868542672281	251	40.0	9737.0
SRR6444793_1	96.27473390956497	50.0	250.99532109436387	251	40.0	27998.0
SRR6444793_2	88.80277162654475	50.0	250.11729409243517	250	50.0	27998.0
SRR6444794_1	96.12857142857143	53.0	249.91238095238094	250	40.0	21000.0
SRR6444794_2	91.03809523809524	54.0	250.98857142857142	251	40.0	21000.0
SRR6444795_1	97.21335738402479	48.0	250.98540770547154	251	40.0	43242.0
SRR6444795_2	91.774201008279	49.0	250.79926922899034	251	40.0	43242.0
SRR6444796_1	97.26019255913467	49.0	250.99462141923215	251	40.0	33652.0
SRR6444796_2	90.61868536788305	50.0	250.11274218471414	250	50.0	33652.0
SRR6444797_1	97.87668734038672	49.0	249.9206858810653	250	40.0	27410.0
SRR6444797_2	93.37468077344035	50.0	250.97946005107625	251	40.0	27410.0
SRR6444798_1	95.409210912291	49.0	250.99347315928424	251	40.0	13636.0
SRR6444798_2	85.67028454092109	49.0	250.06372836608978	250	50.0	13636.0
SRR6444799_1	97.21603056907611	52.0	250.99649729336306	251	40.0	21983.0
SRR6444799_2	90.86111995632989	52.0	250.9521903288905	251	40.0	21983.0
SRR6444800_1	96.84789985672272	48.0	250.99419349973607	251	40.0	13261.0
SRR6444800_2	91.38074051730639	49.0	250.09810723173214	250	50.0	13261.0
SRR6444801_1	96.48144922487371	50.0	250.9914358706381	251	40.0	34446.0
SRR6444801_2	89.45596005341694	50.0	250.3414619984904	250	50.0	34446.0
SRR6444802_1	96.12604525912978	51.0	249.93338687579723	250	40.0	21167.0
SRR6444802_2	91.51981858553408	51.0	250.9911182501063	251	40.0	21167.0
SRR6444803_1	97.77102610136721	52.0	250.00430879712746	250	40.0	36205.0
SRR6444803_2	93.2274547714404	52.0	250.98436680016573	251	40.0	36205.0
SRR6444804_1	96.39848878979313	49.0	250.99424005945744	251	40.0	32292.0
SRR6444804_2	89.81481481481481	50.0	250.09141583054625	250	50.0	32292.0
SRR6444805_1	97.25304961937081	49.0	250.9947720810786	251	40.0	43612.0
SRR6444805_2	90.77088874621664	50.0	250.27231037329176	250	40.0	43612.0
SRR6444806_1	96.4244266371926	50.0	250.99386570875933	251	40.0	18095.0
SRR6444806_2	89.92539375518099	50.0	250.1191489361702	250	50.0	18095.0
SRR6444807_1	96.03828976545176	52.0	250.9706736625129	251	40.0	64038.0
SRR6444807_2	88.43343015084794	53.0	250.74468284456105	251	50.0	64038.0
SRR6444808_1	94.58828885221646	53.0	250.99317134240027	251	40.0	17573.0
SRR6444808_2	86.57599726853697	53.0	250.30632219882776	250	50.0	17573.0
SRR6444809_1	97.14496604664895	49.0	250.99568940064955	251	40.0	33870.0
SRR6444809_2	91.60614112784175	50.0	250.1136699143785	250	50.0	33870.0
SRR6444810_1	97.55221673576088	48.0	250.99279131789496	251	40.0	37871.0
SRR6444810_2	90.33033191624197	49.0	250.22962161020305	250	50.0	37871.0
SRR6444811_1	97.64209415798497	51.0	250.99105894764605	251	40.0	37915.0
SRR6444811_2	92.59659765264408	51.0	250.93580377159435	251	50.0	37915.0
SRR6444812_1	95.62198267310363	50.0	250.9921962833146	251	40.0	30242.0
SRR6444812_2	86.5881886118643	51.0	250.10911976721115	250	50.0	30242.0
SRR6444813_1	95.44047577644072	52.0	250.99147915000174	251	40.0	28753.0
SRR6444813_2	90.45664800194763	53.0	250.78176190310577	251	40.0	28753.0
SRR6444814_1	97.7186493258561	49.0	250.99217277174563	251	40.0	41905.0
SRR6444814_2	90.45459968977448	49.0	250.9592888676769	251	50.0	41905.0
SRR6444815_1	97.21933942838317	50.0	250.98836998599785	251	40.0	60705.0
SRR6444815_2	84.79861625895725	51.0	250.09532987398072	250	50.0	60705.0
SRR6444816_1	96.33474767536336	53.0	250.00740272636995	250	40.0	22154.0
SRR6444816_2	91.03547892028527	53.0	250.98492371580753	251	40.0	22154.0
SRR6444817_1	94.26936973103172	51.0	250.96520808243008	251	40.0	29892.0
SRR6444817_2	80.02141041081225	52.0	250.69152281546903	251	40.0	29892.0
SRR6444818_1	96.53130287648054	50.0	250.9909562985005	251	40.0	34278.0
SRR6444818_2	87.38257774665966	51.0	250.93835696365016	251	50.0	34278.0
SRR6444819_1	96.08216432865731	52.0	250.99549098196394	251	40.0	19960.0
SRR6444819_2	88.22645290581163	52.0	250.3123246492986	250	40.0	19960.0
SRR6444820_1	96.7734642464957	50.0	250.9943802079969	251	40.0	30962.0
SRR6444820_2	88.7378076351657	50.0	250.07954912473355	250	50.0	30962.0
SRR6444821_1	97.13534458898422	49.0	250.99400313682074	251	40.0	21678.0
SRR6444821_2	87.19439062644156	49.0	250.78208321800903	251	50.0	21678.0
SRR6444822_1	97.57912609768393	50.0	250.99339399888572	251	40.0	75386.0
SRR6444822_2	91.37903589525907	51.0	250.11438463375163	250	50.0	75386.0
SRR6444823_1	97.21612602591468	50.0	249.99948892162462	250	40.0	33263.0
SRR6444823_2	94.23383338844963	51.0	250.99010913026487	251	40.0	33263.0
SRR6444824_1	97.61815336463224	49.0	249.96400625978092	250	40.0	31950.0
SRR6444824_2	94.10328638497653	50.0	250.98748043818466	251	40.0	31950.0
SRR6444825_1	96.23071315757502	51.0	250.99477584740615	251	40.0	32924.0
SRR6444825_2	91.2738427894545	51.0	250.14062689831127	250	50.0	32924.0
SRR6444826_1	96.19177507343684	50.0	250.99510421037908	251	40.0	28596.0
SRR6444826_2	89.59644705553224	51.0	250.13505385368583	250	50.0	28596.0
SRR6444827_1	94.67971318781444	52.0	250.98930396545578	251	40.0	25243.0
SRR6444827_2	88.44828269223152	53.0	250.79023887810482	251	40.0	25243.0
SRR6444828_1	97.57148758946417	50.0	250.99206127667176	251	40.0	89561.0
SRR6444828_2	85.43450832393565	50.0	250.58889471979992	251	50.0	89561.0
SRR6444829_1	96.91583828548893	50.0	250.9938534343256	251	40.0	73537.0
SRR6444829_2	89.17823680596163	50.0	250.72355412921385	251	50.0	73537.0
SRR6444830_1	97.13082493702771	49.0	250.99267947103274	251	40.0	25408.0
SRR6444830_2	90.03857052896726	50.0	250.0975676952141	250	50.0	25408.0
SRR6444831_1	96.81645428124301	50.0	250.9914822266935	251	40.0	44730.0
SRR6444831_2	90.36664431030628	51.0	250.3001564945227	250	50.0	44730.0
SRR6444832_1	95.4939175848672	51.0	250.99296223170498	251	40.0	31402.0
SRR6444832_2	88.95930195528948	52.0	250.12097955544232	250	50.0	31402.0
SRR6444833_1	98.02371541501977	52.0	250.0705028035665	250	40.0	32637.0
SRR6444833_2	95.49590955051016	52.0	250.9894291754757	251	40.0	32637.0
SRR6444834_1	97.23799491277202	49.0	250.99177821741478	251	40.0	38921.0
SRR6444834_2	90.19809357416305	50.0	250.8131342976799	251	50.0	38921.0
SRR6444835_1	96.39935165174437	49.0	250.99336214881137	251	40.0	25912.0
SRR6444835_2	90.44844087681383	50.0	250.1222213646187	250	50.0	25912.0
SRR6444836_1	94.89116309291748	50.0	250.99163417803769	251	40.0	12312.0
SRR6444836_2	85.78622482131254	51.0	250.10713125406107	250	50.0	12312.0
SRR6444837_1	95.91568559092494	49.0	250.993992866529	251	40.0	37289.0
SRR6444837_2	87.98305130199255	50.0	250.1157177719971	250	50.0	37289.0
SRR6444838_1	96.62088385724958	49.0	249.9474742830872	250	40.0	17401.0
SRR6444838_2	91.34532498132292	50.0	250.98528820182747	251	40.0	17401.0
SRR6444839_1	97.11010194036012	50.0	250.9929816761409	251	40.0	31489.0
SRR6444839_2	91.67328273365302	51.0	250.04442821302678	250	50.0	31489.0
SRR6444840_1	97.53567778324563	49.0	249.97584888518756	250	40.0	26417.0
SRR6444840_2	93.15970776393989	50.0	250.98504750728696	251	40.0	26417.0
SRR6444841_1	95.14527399779331	50.0	250.9927179109967	251	40.0	27190.0
SRR6444841_2	82.1919823464509	51.0	250.12449429937476	250	50.0	27190.0
SRR6444842_1	96.93084693084693	49.0	250.99708624708626	251	40.0	15444.0
SRR6444842_2	89.60761460761461	50.0	250.06183631183632	250	50.0	15444.0
SRR6444843_1	96.48095043015158	50.0	250.98830397378123	251	40.0	48820.0
SRR6444843_2	90.612453912331	51.0	250.7970708725932	251	40.0	48820.0
SRR6444844_1	95.85492227979275	49.0	250.99331681309604	251	40.0	13317.0
SRR6444844_2	87.09919651573178	49.0	250.93189156716977	251	50.0	13317.0
SRR6444845_1	94.53541686160756	52.0	249.74080658744268	250	40.0	10687.0
SRR6444845_2	86.26368485075325	52.0	250.974922803406	251	50.0	10687.0
SRR6444846_1	95.16304347826087	51.0	249.89422554347826	250	40.0	14720.0
SRR6444846_2	89.86413043478261	51.0	250.98315217391306	251	40.0	14720.0
SRR6444847_1	95.20334473584188	51.0	250.99388065374382	251	40.0	26310.0
SRR6444847_2	86.94032687191182	52.0	250.12405929304447	250	50.0	26310.0
SRR6444848_1	96.54169264107816	50.0	250.98919464481847	251	40.0	33687.0
SRR6444848_2	87.65695965802831	50.0	250.1016118977647	250	50.0	33687.0
SRR6444849_1	96.11749680715198	52.0	249.97423827768657	250	40.0	27405.0
SRR6444849_2	91.94307608100712	52.0	250.989308520343	251	40.0	27405.0
SRR6444850_1	96.51352919457777	50.0	250.99520016878526	251	40.0	37918.0
SRR6444850_2	90.38978849095416	51.0	250.134869982594	250	50.0	37918.0
SRR6444851_1	98.16659690246965	47.0	250.99367936375052	251	40.0	23890.0
SRR6444851_2	92.17245709501884	48.0	250.77166178317287	251	40.0	23890.0
SRR6444852_1	96.45482866043614	50.0	250.99268951194185	251	40.0	48150.0
SRR6444852_2	90.25545171339564	50.0	250.3105088265836	250	50.0	48150.0
SRR6444853_1	94.58784346378019	51.0	249.9917492998259	250	40.0	13211.0
SRR6444853_2	88.24464461433654	52.0	250.98539096207705	251	40.0	13211.0
SRR6444854_1	97.99228825953996	58.0	249.9981385454062	250	40.0	15042.0
SRR6444854_2	93.15915436777024	59.0	250.98304746709215	251	50.0	15042.0
SRR6444855_1	96.42639593908629	49.0	250.99232487309644	251	40.0	24625.0
SRR6444855_2	88.56446700507614	50.0	250.07707614213197	250	50.0	24625.0
SRR6444856_1	96.30830402202172	52.0	250.99217005658357	251	40.0	32695.0
SRR6444856_2	90.36855788346841	53.0	250.81403884385992	251	40.0	32695.0
SRR6444857_1	97.3668034818472	51.0	250.99327821069537	251	40.0	50433.0
SRR6444857_2	92.46921658437927	52.0	250.30846866139234	250	50.0	50433.0
SRR6444858_1	95.67125548595222	52.0	250.99486102254397	251	40.0	26659.0
SRR6444858_2	89.20439626392587	52.0	250.1960313590157	250	50.0	26659.0
SRR6444859_1	96.93866066404051	51.0	249.95107859688613	250	40.0	26655.0
SRR6444859_2	92.84937160007503	51.0	250.98829487900957	251	40.0	26655.0
SRR6444860_1	96.43426337151236	51.0	250.9931787755796	251	40.0	47059.0
SRR6444860_2	85.2121804543233	51.0	250.3153063176013	250	50.0	47059.0
SRR6444861_1	95.75225567996522	49.0	250.9905696271334	251	40.0	36796.0
SRR6444861_2	89.47439939123818	50.0	250.65477225785412	251	40.0	36796.0
SRR6444862_1	96.55608658982288	48.0	250.9959235310655	251	40.0	7114.0
SRR6444862_2	88.64211414113016	49.0	250.0795614281698	250	50.0	7114.0
SRR6444863_1	96.68885417374176	52.0	250.00828635468315	250	40.0	29446.0
SRR6444863_2	93.5339265095429	52.0	250.989472254296	251	40.0	29446.0
SRR6444864_1	97.62837089028444	52.0	249.98537125969708	250	40.0	13535.0
SRR6444864_2	90.97155522718877	52.0	250.98042113040265	251	50.0	13535.0
SRR6444865_1	96.76804790093216	49.0	250.99387630128598	251	40.0	29394.0
SRR6444865_2	90.61032863849765	50.0	250.10570184391372	250	50.0	29394.0
SRR6444866_1	95.58357423983838	51.0	250.99519347985094	251	40.0	28711.0
SRR6444866_2	89.31071714673818	52.0	250.12629305840966	250	50.0	28711.0
SRR6444867_1	96.59742284587517	50.0	250.99399275462008	251	40.0	43614.0
SRR6444867_2	88.49910579171825	50.0	250.95593158160224	251	50.0	43614.0
SRR6444868_1	96.15533980582524	51.0	250.99514563106797	251	40.0	41200.0
SRR6444868_2	90.2766990291262	51.0	250.11339805825241	250	50.0	41200.0
SRR6444869_1	96.92041973538421	48.0	250.99139672814965	251	40.0	30686.0
SRR6444869_2	89.96610832301376	49.0	250.95209541810598	251	50.0	30686.0
SRR6444870_1	96.74248629575956	50.0	250.99239703442336	251	30.0	47613.0
SRR6444870_2	88.69636443828367	51.0	250.29067691596833	250	50.0	47613.0
SRR6444871_1	95.85044233016191	51.0	250.99278918377567	251	40.0	29955.0
SRR6444871_2	86.92371891170089	51.0	250.34291437155733	250	50.0	29955.0
SRR6444872_1	95.61023976924464	51.0	250.99215792320172	251	40.0	11094.0
SRR6444872_2	85.55074815215431	51.0	250.1137551829818	250	50.0	11094.0
SRR6444873_1	97.09075342465754	50.0	250.9930993150685	251	40.0	58400.0
SRR6444873_2	91.43493150684931	51.0	250.11191780821918	250	50.0	58400.0
SRR6444874_1	97.82937313996882	49.0	250.99315036137747	251	40.0	42338.0
SRR6444874_2	93.32986914828287	49.0	250.31591005715904	250	50.0	42338.0
SRR6444875_1	96.86425702811245	50.0	250.99363855421686	251	40.0	31125.0
SRR6444875_2	88.28915662650603	51.0	250.106281124498	250	50.0	31125.0
SRR6444876_1	94.9597747385358	51.0	250.9939259855189	251	40.0	24860.0
SRR6444876_2	84.3765084473049	52.0	250.11894609814965	250	50.0	24860.0
SRR6444877_1	97.87649967419219	52.0	250.99486373567404	251	40.0	26089.0
SRR6444877_2	89.436160834068	53.0	250.39476407681397	250	50.0	26089.0
SRR6444878_1	97.06882267234236	49.0	250.9935434105648	251	40.0	35003.0
SRR6444878_2	90.21512441790703	50.0	250.0793360569094	250	50.0	35003.0
SRR6444879_1	94.36789297658862	53.0	250.99117056856187	251	40.0	22425.0
SRR6444879_2	85.4448160535117	54.0	250.12709030100334	250	50.0	22425.0
SRR6444880_1	95.88043007364814	53.0	249.920207947698	250	40.0	25391.0
SRR6444880_2	92.00110275294395	54.0	250.98806663778504	251	40.0	25391.0
SRR6444881_1	95.73638482729392	51.0	249.9099385463022	250	40.0	23595.0
SRR6444881_2	87.31087094723458	52.0	250.97270608179699	251	40.0	23595.0
SRR6444882_1	97.3637244403651	49.0	250.99418693590331	251	40.0	19611.0
SRR6444882_2	90.94895721788792	49.0	250.10947937382082	250	50.0	19611.0
SRR6444883_1	96.02033339439458	53.0	250.9934969774684	251	40.0	21836.0
SRR6444883_2	89.44403736948159	53.0	250.14540208829456	250	50.0	21836.0
SRR6444884_1	96.36305375310423	51.0	250.99363133862053	251	40.0	49932.0
SRR6444884_2	89.59184490907634	52.0	250.34200512697268	250	50.0	49932.0
SRR6444885_1	96.33672863472343	52.0	249.9518567578678	250	40.0	21893.0
SRR6444885_2	91.6046224820719	52.0	250.98894623852374	251	40.0	21893.0
SRR6444886_1	96.04323641958263	51.0	250.9909266637737	251	40.0	25349.0
SRR6444886_2	86.02706221152708	51.0	250.09633516115034	250	50.0	25349.0
SRR6444887_1	95.6519577377253	51.0	250.99209446861406	251	40.0	40225.0
SRR6444887_2	90.06339341205718	52.0	250.81931634555625	251	40.0	40225.0
SRR6444888_1	96.68076939852575	51.0	250.99498407990578	251	40.0	22927.0
SRR6444888_2	91.60814759890086	52.0	250.09560779866533	250	50.0	22927.0
SRR6444889_1	95.15535568274734	53.0	249.91128372853638	250	40.0	9784.0
SRR6444889_2	89.48282910874897	54.0	250.99110793131644	251	40.0	9784.0
SRR6444890_1	95.0122531353611	51.0	250.99091826437942	251	40.0	13874.0
SRR6444890_2	77.49026956897794	52.0	250.12137811734178	250	50.0	13874.0
SRR6444891_1	96.5790679033551	50.0	250.99478987747625	251	40.0	34932.0
SRR6444891_2	90.91950074430322	50.0	250.12412687507157	250	50.0	34932.0
SRR6444892_1	94.55700903726324	51.0	250.99195312177608	251	40.0	24233.0
SRR6444892_2	82.87871910205092	51.0	250.35105022077332	250	50.0	24233.0
SRR6444893_1	94.98569803908055	52.0	250.99303856360063	251	40.0	29017.0
SRR6444893_2	85.18454698969569	52.0	250.0802288313747	250	50.0	29017.0
SRR6444894_1	97.14202497542506	49.0	250.99537626970547	251	40.0	27467.0
SRR6444894_2	92.2124731495977	50.0	250.75960243200933	251	50.0	27467.0
SRR6444895_1	95.54757904383688	51.0	250.9896517488926	251	40.0	26188.0
SRR6444895_2	87.72720329922102	51.0	250.76451046280738	251	40.0	26188.0
SRR6444896_1	95.40561648952426	52.0	249.92434378077354	250	40.0	29449.0
SRR6444896_2	91.02516214472477	53.0	250.98451560324628	251	40.0	29449.0
SRR6444897_1	96.99714303081879	49.0	250.99510668044496	251	40.0	32902.0
SRR6444897_2	92.3804024071485	50.0	250.07671266184425	250	50.0	32902.0
SRR6444898_1	96.63013152650458	51.0	250.989896373057	251	40.0	50180.0
SRR6444898_2	91.0442407333599	52.0	250.80866879234756	251	40.0	50180.0
SRR6444899_1	96.32410245752585	50.0	250.98589390554372	251	40.0	38494.0
SRR6444899_2	90.74141424637605	51.0	250.83171403335584	251	40.0	38494.0
SRR6444900_1	95.78153110818721	51.0	250.99175639751886	251	40.0	37241.0
SRR6444900_2	88.25219516124702	52.0	250.6866088450901	251	40.0	37241.0
SRR6444901_1	96.51480908766504	50.0	250.01320328297848	250	40.0	16814.0
SRR6444901_2	91.16212679909599	50.0	250.9878077792316	251	40.0	16814.0
SRR6444902_1	97.03839122486289	48.0	250.99396709323582	251	40.0	21880.0
SRR6444902_2	90.20109689213893	49.0	250.07536563071298	250	50.0	21880.0
SRR6444903_1	95.93164137227394	51.0	249.96116566764442	250	40.0	15682.0
SRR6444903_2	90.11605662543043	52.0	250.9873102920546	251	40.0	15682.0
SRR6444904_1	96.6727895132337	49.0	250.99252734407614	251	40.0	23954.0
SRR6444904_2	91.4836770476747	50.0	250.77081072054773	251	40.0	23954.0
SRR6444905_1	95.62479420480737	52.0	249.90162989792557	250	40.0	24296.0
SRR6444905_2	88.93645044451762	53.0	250.9852650642081	251	30.0	24296.0
SRR6444906_1	95.695666810946	51.0	250.99379598903477	251	40.0	20793.0
SRR6444906_2	88.12100226037609	51.0	250.30664165825038	250	50.0	20793.0
SRR6444907_1	96.56753216734725	49.0	250.98932891594114	251	40.0	25958.0
SRR6444907_2	89.77579166345635	50.0	250.12739810463054	250	50.0	25958.0
SRR6444908_1	95.72310232320453	52.0	250.98989740162742	251	40.0	25439.0
SRR6444908_2	89.69299107669326	53.0	250.1613664059122	250	50.0	25439.0
SRR6444909_1	95.2643811737362	51.0	250.99326941700562	251	40.0	41304.0
SRR6444909_2	87.40557815223707	52.0	250.12020627542125	250	50.0	41304.0
SRR6444910_1	95.49936788874842	50.0	250.99401601348504	251	40.0	11865.0
SRR6444910_2	86.50653181626633	51.0	250.11580278128952	250	50.0	11865.0
SRR6444911_1	92.6365660140419	52.0	250.9792796392488	251	40.0	17519.0
SRR6444911_2	82.56749814487128	52.0	250.1214681203265	250	40.0	17519.0
SRR6444912_1	96.23523264926997	51.0	250.99561696322314	251	40.0	34451.0
SRR6444912_2	89.67809352413573	52.0	250.13796406490377	250	50.0	34451.0
SRR6444913_1	95.9269360511017	49.0	250.99246393454388	251	40.0	27866.0
SRR6444913_2	87.13844828823656	49.0	250.07715495586018	250	50.0	27866.0
SRR6444914_1	97.24283776234937	51.0	250.99393504109807	251	40.0	50124.0
SRR6444914_2	90.2262389274599	52.0	250.94441784374752	251	50.0	50124.0
SRR6444915_1	95.30796650916024	52.0	250.9954406034983	251	40.0	24126.0
SRR6444915_2	88.12484456602834	53.0	250.13997347260218	250	50.0	24126.0
SRR6444916_1	96.31105511441882	51.0	250.9944035863928	251	40.0	34129.0
SRR6444916_2	89.55140789358023	52.0	250.8868118022796	251	50.0	34129.0
SRR6444917_1	97.41291166329806	49.0	250.9945547497325	251	40.0	42055.0
SRR6444917_2	91.60385209844252	50.0	250.2492212578766	250	50.0	42055.0
SRR6444918_1	98.07752667922159	48.0	250.99525266792216	251	40.0	25488.0
SRR6444918_2	90.80743879472693	48.0	250.0603421217828	250	50.0	25488.0
SRR6444919_1	94.5128294036061	51.0	250.98491678224687	251	40.0	23072.0
SRR6444919_2	85.22018030513176	52.0	250.15217579750347	250	50.0	23072.0
SRR6444920_1	95.83472920156338	50.0	250.99179229480737	251	40.0	17910.0
SRR6444920_2	87.79452819653825	50.0	250.09056393076494	250	50.0	17910.0
SRR6444921_1	95.89694991400793	51.0	250.99252395493315	251	40.0	28491.0
SRR6444921_2	88.77540275876592	51.0	250.1312344249061	250	50.0	28491.0
SRR6444922_1	96.54935255893373	52.0	250.99243466299862	251	40.0	42166.0
SRR6444922_2	90.98562823127638	52.0	250.860527439169	251	40.0	42166.0
SRR6444923_1	96.73906279171075	49.0	250.98608085962618	251	40.0	48207.0
SRR6444923_2	91.52197813595537	50.0	250.7479204264941	251	40.0	48207.0
SRR6444924_1	96.61629162168894	51.0	250.99173793905175	251	30.0	48172.0
SRR6444924_2	89.80528107614381	52.0	250.14178360873535	250	50.0	48172.0
SRR6444925_1	96.97570649479425	51.0	250.98979048458474	251	40.0	54459.0
SRR6444925_2	92.91393525404433	52.0	250.796140215575	251	40.0	54459.0
SRR6444926_1	94.86721009729162	52.0	249.83034446489614	250	30.0	19015.0
SRR6444926_2	85.07494083618197	53.0	250.9786484354457	251	40.0	19015.0
SRR6444927_1	96.72847525687965	51.0	249.98886854848234	250	40.0	33868.0
SRR6444927_2	92.62430612967994	51.0	250.98715601747963	251	40.0	33868.0
SRR6444928_1	96.28526724877605	50.0	250.9931358199162	251	40.0	19813.0
SRR6444928_2	85.46408923434109	51.0	250.11482360066623	250	50.0	19813.0
SRR6444929_1	96.04550056577929	50.0	250.99136442141622	251	40.0	33582.0
SRR6444929_2	89.22934905604193	51.0	250.29944613185634	250	50.0	33582.0
SRR6444930_1	96.4600715137068	51.0	249.99582836710368	250	30.0	25170.0
SRR6444930_2	91.64878823996821	52.0	250.98641239570918	251	40.0	25170.0
SRR6444931_1	96.88724118634583	51.0	250.99321488528258	251	40.0	14296.0
SRR6444931_2	83.80665920537213	51.0	250.5508533855624	251	50.0	14296.0
SRR6444932_1	97.75	51.0	250.02947674418604	250	40.0	17200.0
SRR6444932_2	93.25	52.0	250.9868023255814	251	40.0	17200.0
